Id,SalePrice
105,453783.2369630465
106,124646.11457443747
107,205191.46151781487
108,377775.5692715243
109,114399.08274581123
110,38489.9549143965
111,144875.726456884
112,80610.64362700221
113,464848.8261712865
114,404060.1897822085
115,316701.87825521175
116,435730.29509385885
117,401836.0384495572
118,93285.02944301792
119,446279.4992449889
120,269671.12095782533
121,403720.07758203126
122,448045.6499617466
123,159001.73748593192
124,55025.96226383838
125,113967.58127097084
126,213553.89431312817
127,409007.38296124653
128,430365.29162817175
129,3476.065265595352
130,255373.65128878286
131,208705.5015743895
132,111053.90523536512
133,59932.6836668414
134,168807.58570181398
135,471454.8519562596
136,161601.46601037763
137,259395.31087168306
138,351509.4794475889
139,181814.801189647
140,485891.04136048036
141,481223.6474710556
142,125891.14791268208
143,248624.25294619272
144,150439.15490838484
145,142420.2471887338
146,18443.473677266396
147,304782.1669899484
148,251339.51161443075
149,25739.375624994675
150,139323.23211830572
151,454132.94298332685
152,119780.9453334862
153,72447.43604561154
154,244726.3801387815
155,492825.2270553004
156,121027.6357557502
157,336067.7737029393
158,380809.8076643588
159,118818.77199619984
160,364108.1743059298
161,183891.56635962662
162,316152.9152967897
163,316764.85538044735
164,267887.3420373792
165,45144.88502720415
166,417651.247794619
167,160390.0324858679
168,93259.25519992711
169,20387.57077738196
170,295446.4715941209
171,338782.18092114123
172,8293.914463928077
173,256046.5291496405
174,113247.88759896898
175,322586.3952047249
176,87183.21450249571
177,345468.869051233
178,193367.6731502687
179,468364.99436836725
180,68760.47207299662
181,170533.17552512925
182,56736.76062029453
183,462346.8091392814
184,438669.6766904905
185,128970.8138575778
186,329992.0230170895
187,408611.1001006079
188,277600.40579973115
189,264825.28917800327
190,120926.14545022584
191,46551.38390294961
192,448607.8789766634
193,450209.02858166525
194,316550.72863663395
195,169514.89552435034
196,174604.78730633046
197,362977.8394351197
198,448555.12997628853
199,443543.21213255863
200,389937.77292881196
201,321015.82307714387
202,42069.98249752442
203,80814.35704730688
204,449277.09426353965
205,303214.52982979495
206,4598.525808314824
207,50735.77143301605
208,331750.8845540279
209,2530.7919231093433
210,80404.02570874932
211,274366.89468329307
212,345947.5988463466
213,325980.62975130026
214,112134.65473027989
215,356089.6106737679
216,118624.54374840003
217,162699.84907963386
218,373245.70255901205
219,324816.4495236073
220,424611.705247089
221,328806.4461501717
222,284154.3016677358
223,46837.38391404624
224,183857.90152971676
225,132601.18384086274
226,121994.82168954179
227,486505.2773762228
228,196548.8623333802
229,446023.27758855664
230,315569.31299863145
231,397405.6517708242
232,251318.54655259606
233,288451.94231317955
234,246258.84690943194
235,97621.49389902224
236,361226.0576307527
237,140386.18122042788
238,12157.98321572692
239,322736.1479535839
240,88555.33970352447
241,470229.2921764571
242,476964.2885012937
243,457432.19511022425
244,185079.3501277222
245,7728.308264433715
246,464159.2812938627
247,214092.07415865717
248,483327.4095218348
249,481809.9885446264
250,426504.72773368005
251,147224.44603479284
252,192548.86430096262
253,425568.33575842844
254,158461.00257813884
255,84746.37334304625
256,278400.6312291751
257,468077.3870803905
258,348014.8983374865
259,285030.5850446825
260,48588.246885384266
261,307503.61334958486
262,495026.92505213164
263,70042.00761826201
264,259164.82618186838
265,438686.53596397775
266,370384.3088771022
267,348507.870497634
268,351242.0419935546
269,179745.5756098776
270,146795.9221322467
271,404680.5777392568
272,405056.69733959035
273,433536.15929005184
274,456620.27627823566
275,255671.1994304689
276,250758.1473435998
277,399147.5894833876
278,324981.96538888256
279,350983.43862885167
280,397896.33471805055
281,445002.67090878316
282,168997.5784257679
283,187791.47631997202
284,46990.9699204345
285,289140.070498087
286,17971.13689837104
287,232799.00906623006
288,271322.3173537883
289,143270.6260641422
290,295416.6302845054
291,15250.124969524715
292,18674.094374607208
293,411300.28032982914
294,180095.32070563146
295,63530.25632594239
296,261121.6300274022
297,384996.7765493054
298,107910.51374842158
299,311445.23790950014
300,42673.732496884
301,25840.86058430385
302,265677.315784074
303,270317.5608050533
304,318714.9507491033
305,363045.6668613308
306,487926.0397312673
307,258150.17415059765
308,161478.23647062297
309,397593.09738435183
310,135416.1256310371
311,219485.71035281805
312,39228.19067113298
313,12675.371707728755
314,481324.20733896253
315,417990.06025610294
316,347987.10304684896
317,204476.47220713494
318,86647.16003542289
319,78218.52133554302
320,125121.44908229767
321,274613.33235306025
322,357297.9613500312
323,330098.6883588656
324,139966.94847297142
325,477432.64033159707
326,368948.45834788424
327,277177.02625570033
328,305860.3731171761
329,209800.03121389495
330,123865.49475057873
331,177986.3393256308
332,378923.05523218453
333,7196.744314877934
334,58036.32025345812
335,23001.321010876374
336,20364.401159485067
337,427730.2920055036
338,351828.92969001184
339,237086.9145436626
340,48917.08032550074
341,245807.9375584162
342,236735.88539028284
343,86600.93495500759
344,216925.82461898652
345,199252.36719868673
346,307925.04902610823
347,317546.8254338219
348,22652.00488602226
349,187306.30731323562
350,312929.95785711816
351,251568.12929004384
352,428244.92059416114
353,329346.8158094725
354,81467.21354071485
355,35284.37370021492
356,321209.6391031578
357,13255.655270810907
358,292887.79063673166
359,470115.1207124788
360,287737.0889379395
361,194084.96310326096
362,321644.1092211766
363,229126.4452457583
364,272808.3946579675
365,470732.4043882626
366,193051.31890038712
367,480595.2819119571
368,452675.32097803184
369,97895.56739464821
370,34680.65043758273
371,50389.00068871333
372,9110.912825774863
373,47221.480377964195
374,341503.38670817844
375,35594.32423011449
376,159487.81514688066
377,422437.6554847273
378,11635.967867912934
379,407234.2412944679
380,140927.38738669996
381,59082.413810828126
382,348368.5826820753
383,314471.423389942
384,438736.0067635265
385,367535.5219019429
386,401740.4651924243
387,141017.28628565324
388,88719.77188986141
389,375307.3758204292
390,403417.369633632
391,495252.57100033667
392,206308.83845571324
393,186009.0428963916
394,388206.48037099844
395,170401.77012650893
396,465378.66280178237
397,429206.3759215059
398,214497.01368750917
399,375435.53389574867
400,377271.43704234116
401,51561.9344179663
402,451276.45333978336
403,252626.18622392858
404,413228.7330538708
405,160024.80051530586
406,447761.61424810026
407,194600.83936708156
408,5418.82574014918
409,452690.9882096318
410,45643.33839306678
411,159656.81879520742
412,475030.98352540244
413,475303.57346877805
414,286718.94406164304
415,315918.6060848996
416,224222.7609891599
417,146605.38584903226
418,164332.27268495798
419,336259.2280385192
420,376187.26471884
421,395789.5218629243
422,394809.07139727694
423,45603.05152434518
424,247210.15235129074
425,28779.380008322143
426,274764.44116186775
427,220765.2506866885
428,443852.0913791499
429,175457.50627603935
430,58533.50821380293
431,71495.84102641793
432,380755.3158587361
433,309109.0316581305
434,50561.33806139512
435,42053.40305749872
436,350484.56572956
437,36381.50318209676
438,410930.0296451781
439,353121.1135782481
440,40674.39032094988
441,42418.85704259596
442,493319.78925058775
443,187135.39787806018
444,185321.07353344545
445,406399.7836287513
446,473624.28869192937
447,493000.5319114354
448,376689.0926294708
449,188129.79276545788
450,41750.35834933438
451,388573.4579637184
452,279202.12486790254
453,212111.00462348814
454,453177.192547368
455,55598.74115307567
456,246312.55214542957
457,5676.822383709535
458,234330.32099706313
459,28151.637840918676
460,59408.95813403596
461,58763.12338855244
462,324605.15105803177
463,373022.43963271164
464,291684.38254857983
465,481086.27423727093
466,187435.28976185204
467,142856.04314093036
468,434299.5640947301
469,111797.91925972632
470,481611.26972030563
471,6077.237344908171
472,484939.4133538195
473,21579.955975288056
474,445571.55684903555
475,263850.55454314995
476,496482.39805965015
477,36898.28236769943
478,276927.14220066037
479,484651.26780954946
480,261548.92208507442
481,314699.31906763127
482,347874.34449230856
483,227270.5323838866
484,313779.04004203173
485,292157.15596155013
486,450579.0052454945
487,22723.190170728936
488,140481.59479611515
489,475205.74203827936
490,445131.89194545813
491,227828.37639285647
492,310066.2989007684
493,138690.59149056635
494,94060.57986188066
495,231849.20246999108
496,176676.1140130264
497,291828.055925436
498,38867.31848249242
499,487197.4038330832
500,493105.37223980145
501,349080.85700987256
502,268048.1831720602
503,154763.8081431639
504,406897.50985347433
505,342365.58627693966
506,81308.46967244564
507,455463.5922469212
508,411268.62146158447
509,474899.956645962
510,362859.75419417996
511,306707.5979678949
512,209121.51814530944
513,466364.24167700665
514,433031.94475020416
515,22609.335053094703
516,13183.487248626003
517,188231.6834390248
518,405276.66539091646
519,493638.06465747225
520,75208.44555176409
521,297065.35767606756
522,190445.42831551077
523,484957.1989073016
524,421059.46156785433
525,419164.3523555689
526,234346.57989748515
527,207409.7511688326
528,136703.5359653531
529,28187.74832546356
530,432361.1881275266
531,406450.5045650388
532,499858.83664306527
533,498318.4185369527
534,277715.85280131374
535,384493.70759025525
536,472382.86494121404
537,424823.69533870573
538,123674.05087159883
539,225272.06765504676
540,64579.70757574749
541,477025.5136293612
542,303087.31722544
543,114321.40275173137
544,335850.3422029284
545,309064.1202289479
546,179081.35901642026
547,56778.79609981451
548,335786.5977963998
549,260153.85045189664
550,386159.19586781965
551,260081.7505559967
552,426090.7501592701
553,275953.41938724276
554,280468.98576769314
555,438326.8013291725
556,201741.43310619853
557,67007.61422532037
558,14391.338156669486
559,377568.6278368095
560,310154.77567673236
561,352039.8840496118
562,106482.08075445537
563,68185.73779338488
564,7272.3328339409645
565,175293.77940329848
566,294958.8434273165
567,196122.02254986615
568,218737.46101186454
569,452079.3472468742
570,174127.73351165018
571,256994.7445799054
572,391826.50637057156
573,198271.39116063507
574,311043.35011393676
575,431181.85437337257
576,474760.3118288211
577,73536.74046451897
578,463293.8125807472
579,246058.1465397691
580,129122.19414947917
581,229567.87811913065
582,490016.28764273855
583,246309.0469964348
584,164375.8051437541
585,316700.4271583629
586,120072.80938909654
587,37931.66405433196
588,64439.86095532461
589,64022.91947888622
590,75951.34675614718
591,69413.58632470507
592,320437.3724016073
593,90940.04219957242
594,172833.64166193162
595,448394.2049530059
596,236980.82013143616
597,333778.8692605136
598,86159.93560081492
599,96144.50940433539
600,20434.308133239432
601,84467.53153608227
602,139295.1695159793
603,88505.2421383734
604,44351.26687852781
605,60317.935550300404
606,230389.3840163629
607,103166.85920289626
608,182134.93052403774
609,251708.63542742844
610,345197.41431468265
611,19656.069920549467
612,399705.1994545213
613,313950.1947454539
614,40879.515974435955
615,436789.3120533886
616,460436.2002659066
617,30538.979927431876
618,138438.82407360186
619,403100.63989653066
620,374129.8451918292
621,92260.50967818867
622,104674.66166835515
623,185236.051395691
624,242261.49259551067
625,309127.385765148
626,184456.8197848862
627,231267.35806657394
628,373735.46906687826
629,18341.60144529895
630,126218.47217201037
631,356674.7929422762
632,447603.4188435997
633,255838.72105783306
634,266056.7426326578
635,53586.00566988803
636,223706.1834117273
637,266308.6332275116
638,121235.25181736483
639,134621.61547469048
640,188642.0815523113
641,10035.598888863184
642,161039.58279158914
643,105724.00349827233
644,163748.67608895732
645,59881.065909625606
646,445263.6403699475
647,296796.22677702433
648,339551.1595722448
649,394585.61930366914
650,249221.09946452864
651,43460.14404371184
652,268553.2709092739
653,293420.55901043955
654,372719.737092165
655,215829.77311483969
656,63790.15139778188
657,141887.95289936222
658,181541.14819931754
659,322958.6206658006
660,285389.1523344559
661,178048.3629489231
662,493257.6243964899
663,302887.40967844357
664,118613.39586799724
665,50891.23631020187
666,76429.56959216601
667,122978.86419225407
668,80340.68662977783
669,93283.51202565288
670,142547.58434692354
671,86686.79764737742
672,448382.71231321257
673,40116.87283082111
674,262255.69478512736
675,205198.41349483075
676,491189.3084543032
677,56019.45108402617
678,198927.79952287083
679,484735.21663768444
680,432753.56294699013
681,408536.03547463997
682,128951.41352246991
683,85443.79369503292
684,334321.6099622155
685,464687.9945637929
686,278381.4465069649
687,285806.34473494993
688,139989.5468301421
689,384746.46659596846
690,93521.87427876168
691,161839.61820212184
692,212718.21930820838
693,253805.1893422275
694,121204.86620754012
695,57418.41236960177
696,305310.0212208163
697,144315.27662012787
698,290619.11071130616
699,77181.35763710116
700,240570.05092740874
701,266294.7162757929
702,25911.768411213452
703,168302.13909696028
704,67207.33846948712
705,31687.485236383873
706,494980.1161949726
707,161176.92248736147
708,404937.22292731743
709,127320.32738188193
710,340751.3611119646
711,380113.9299448433
712,297819.37030392216
713,235788.09427507917
714,205920.45707363426
715,174434.13327149765
716,464764.5721239129
717,415309.7038938646
718,482513.4553332563
719,62148.611742772366
720,365433.7376018221
721,469170.2284105189
722,90616.53308283008
723,33248.13368338875
724,370560.3246450295
725,287236.55658995593
726,420914.38837913604
727,69886.18831314475
728,397633.6559299451
729,100813.66002387226
730,81827.97143285225
731,82132.89896549647
732,407287.36011569103
733,332598.6103481001
734,261532.71238455965
735,179415.24206175125
736,438600.27040655416
737,196222.55371131768
738,408299.71973578853
739,219567.4542851092
740,188472.2147124538
741,231339.8928348032
742,150688.93708207103
743,373804.6900881256
744,251360.1950462396
745,116106.34757340865
746,449787.2866372842
747,191945.6106866057
748,271776.4305569943
749,453236.05548227346
750,312118.997956996
751,58449.02035418204
752,469916.06180673756
753,313854.0265357089
754,167452.80732854307
755,69636.03633169363
756,397012.594635148
757,310036.37796425674
758,266730.54598816077
759,446946.2915254788
760,394298.60561226535
761,75837.43986637559
762,155861.03389777412
763,124244.56990723287
764,371973.1462863385
765,16766.21736788969
766,284944.84243565827
767,381229.3428703453
768,438382.81838087476
769,171040.87435795373
770,410628.6523360064
771,55315.86847760362
772,423226.14586725907
773,63744.33116599121
774,198643.64528018364
775,398647.6828897768
776,74958.71367438689
777,114625.69761632074
778,361126.28419653315
779,360018.26827303716
780,320573.81644264865
781,346974.22223355
782,271362.2216737981
783,125899.52945347638
784,172847.99675195973
785,90798.85840071284
786,454225.2806668142
787,291695.89738306025
788,200425.70838181995
789,231002.90182206634
790,473641.66980590764
791,76675.7015580401
792,293114.91600839864
793,252944.339442233
794,305727.11771732394
795,9055.091910420255
796,436061.95447207574
797,466059.1412418062
798,282566.5917946045
799,348325.4119384461
800,461249.69058864785
801,353619.3171566993
802,76269.52145713067
803,288144.18008340657
804,303357.5231914279
805,212065.33565119302
806,368222.1178123614
807,467183.50738450745
808,462784.25645338814
809,225419.68570206605
810,56619.022920377625
811,492420.5994811673
812,419449.04322296707
813,62331.34060163342
814,460420.94130868616
815,434948.18103106413
816,259419.02856303606
817,295637.7178724646
818,199501.35193506512
819,27380.819411015666
820,167598.62082295047
821,401426.7242990057
822,2316.0115023014296
823,166749.5858455721
824,199084.34679547165
825,268697.80146896146
826,459927.8082063802
827,173172.99718298062
828,173476.60094811383
829,368750.6240548742
830,226108.9704449036
831,112302.41146999098
832,226219.7580663467
833,70428.51018989993
834,88193.49325311165
835,249183.88636973986
836,209462.72475227396
837,457422.95053405
838,181196.94955831656
839,290294.1751390217
840,316132.1439597652
841,6547.228294166818
842,331768.6860083553
843,89017.98343487571
844,480535.1587347276
845,74331.36387655648
846,207312.06186351186
847,42674.834039321926
848,498437.1259229737
849,251097.5051656213
850,297692.5086600219
851,33538.23869421374
852,374980.2351995889
853,104952.79654779288
854,449027.14472035685
855,102569.82024100359
856,95343.86033183329
857,18274.83392404744
858,236033.47255499964
859,282420.56663130823
860,32854.319714176185
861,387763.8083475053
862,226644.4173740138
863,262195.13466379
864,220381.37346911407
865,200381.530437663
866,279820.1656541089
867,77620.12296535625
868,90964.06524763556
869,430892.81050675863
870,473057.73106681637
871,186654.65813987647
872,135372.3365717769
873,321999.77161950787
874,204367.0855490482
875,12693.17783017243
876,78076.29868309518
877,357986.11442369875
878,329461.9709550757
879,13547.996251741744
880,110986.08096647472
881,115537.3982940357
882,335946.3717993642
883,9855.268877182078
884,52054.29099228692
885,399958.0426865947
886,89272.3310271668
887,326373.05392593733
888,119091.39052336325
889,49720.69637967258
890,121586.09549972705
891,361133.46592782956
892,427848.2340531429
893,415109.9322834958
894,198591.7648092274
895,334042.5682853231
896,102492.14770791048
897,146573.86513050663
898,448167.9092605599
899,6500.961755368017
900,42754.26542723404
901,103943.12757301365
902,13266.101936909858
903,90717.71754489865
904,291520.7804848461
905,210712.27529624896
906,446335.85553848743
907,408721.78086922044
908,170908.67584893797
909,129711.71671564624
910,189846.20408363346
911,295147.47125740384
912,134031.82041143812
913,312074.45392456703
914,204705.8260956202
915,276023.5904259901
916,218063.26456765833
917,147232.87977095883
918,474226.65348107833
919,381802.8970798804
920,70056.58788322627
921,434233.9879489564
922,243715.59912475682
923,447276.11344704573
924,399927.6279736576
925,212606.75223461672
926,11234.654160058699
927,134338.67969247303
928,270817.10733043344
929,316739.10991307365
930,128943.84271660114
931,69678.03703641206
932,417465.11839964957
933,492201.09035177605
934,262845.0911513429
935,85839.64292415175
936,136153.6632596845
937,9195.338273733367
938,457149.4032802495
939,58875.541445070565
940,288258.2377571268
941,137027.610343603
942,277089.0012578967
943,325710.1941759321
944,414870.9018536008
945,103210.6358803016
946,5497.914329240239
947,68442.81503440364
948,450009.32092405256
949,436945.03878125764
950,298706.5510851542
951,300258.4302168267
952,332518.33727312775
953,87685.6393117248
954,457205.97296247986
955,209385.26244603656
956,191569.26412474873
957,259458.85264141878
958,23482.98338752752
959,83141.6843780397
960,369016.8082131852
961,41399.333962563236
962,301576.0547331941
963,122674.55484066048
964,194647.8070209883
965,144346.86838534992
966,177836.35823247457
967,359522.9525921227
968,148560.8578115875
969,283202.3201484486
970,238025.20109954983
971,331835.58268132404
972,468414.869662379
973,366286.04860512516
974,107470.18929537838
975,15591.567530642336
976,131132.02214991255
977,297538.96535012743
978,25712.906742125175
979,248183.1236006182
980,298421.4244584446
981,167121.94540848042
982,385456.101872911
983,53299.126566885905
984,37568.89086790438
985,364094.3781018017
986,247745.65810309924
987,344201.198213868
988,217413.6693018731
989,123201.01661955341
990,409551.15883709985
991,399707.9394844896
992,347348.23542721337
993,136072.56861498134
994,295115.3334345436
995,180486.9484700134
996,45791.03666331708
997,458656.7877311214
998,68409.3154594807
999,475118.6769104012
1000,223002.88647897786
1001,92566.46441930982
1002,270950.47368917905
1003,436472.91793820413
1004,366112.4432047806
1005,403280.5739307249
1006,329391.68335535866
1007,346138.28225892625
1008,424597.82578265964
1009,124834.00442959297
1010,244712.48182157023
1011,110604.72090980111
1012,493834.0039983235
1013,472029.66984330665
1014,19713.40568425295
1015,352787.58625784423
1016,462624.1587078329
1017,90287.67256366677
1018,283972.6152763147
1019,457744.14879402093
1020,16972.98929289942
1021,348710.13362341997
1022,148674.5036862754
1023,462198.0976882652
1024,485529.12258268386
1025,472133.24455671693
1026,237107.10832873188
1027,431021.3254946567
1028,422274.6992675352
1029,159550.23662162782
1030,414457.73707533866
1031,18503.81735774631
1032,298134.9392410265
1033,115004.41864385153
1034,60283.4428886394
1035,38476.60081460458
1036,348144.3879390699
1037,169937.48188403307
1038,362383.38576438074
1039,32678.170399471186
1040,157645.16891530517
1041,269745.6461876686
1042,395361.58241948177
1043,159376.25146603497
1044,312945.68821850454
1045,442988.8741180936
1046,307931.5940911523
1047,116479.73737681688
1048,12200.39077826901
1049,435049.43695046497
1050,10634.70542519357
1051,437350.8363420997
1052,264468.567013606
1053,469533.8492564481
1054,399391.6178868327
1055,498967.0552666687
1056,175355.90772585507
1057,383594.14446556347
1058,200965.4568046211
1059,239937.8101519544
1060,313752.73160918505
1061,436838.55709316937
1062,492041.7345996476
1063,384136.7069322591
1064,208883.39108366688
1065,210678.5011385351
1066,368791.15079444577
1067,119388.57288415117
1068,55237.05656569733
1069,177311.07882038827
1070,143619.49582704087
1071,148154.06022799504
1072,116803.87552495497
1073,21046.59481818094
1074,8936.967366706906
1075,493861.19486801577
1076,213886.56686793116
1077,192163.32357984083
1078,339823.64134653495
1079,109126.94393253209
1080,474980.5919751127
1081,393172.507207776
1082,44705.50115612976
1083,208790.38789246418
1084,439559.15378108236
1085,472366.0111457051
1086,233700.75562493486
1087,306705.69460535387
1088,83516.97304603762
1089,495584.31306848826
1090,115835.8506917217
1091,471365.88706756284
1092,324823.32449618424
1093,303868.39743942954
1094,256344.25550825428
1095,115334.90585887934
1096,88264.01600275413
1097,110243.10453508768
1098,93219.13107212726
1099,389792.23678337666
1100,175062.62958336505
1101,28921.338281698183
1102,484551.31507040566
1103,441892.94248171285
1104,463876.1415976065
1105,497453.9113232176
1106,86947.62460974365
1107,198121.0094513294
1108,379119.2378520456
1109,348010.30902689614
1110,76947.95316992752
1111,407916.56249530887
1112,112220.28591833034
1113,111908.80741131154
1114,268487.2114467068
1115,296469.9674208516
1116,290043.1039189056
1117,45743.41869887744
1118,438730.43131519016
1119,132800.02129435304
1120,64757.46064140209
1121,444374.0399344886
1122,477825.7491148767
1123,431063.8086327253
1124,404758.03736243903
1125,327620.99031951086
1126,275428.68530456966
1127,43493.379955705066
1128,204226.60653534936
1129,186344.258506157
1130,129876.89188016311
1131,361710.0568442925
1132,247937.8675393854
1133,40523.107953823965
1134,110091.60097490567
1135,341629.381829798
1136,38065.42974515009
1137,425603.45702438435
1138,247573.26350698716
1139,240293.288663324
1140,296203.8923297588
1141,412340.4829625746
1142,173904.60395109653
1143,339008.07627953176
1144,282865.9819978955
1145,133514.13508471067
1146,439314.993177579
1147,398713.01080346404
1148,329225.91732921277
1149,425290.86454712093
1150,433647.1004799012
1151,354181.4883575174
1152,418506.664181836
1153,348735.73083464184
1154,340070.3858801502
1155,309305.68910759216
1156,376358.3197788206
1157,79302.55264653685
1158,440435.37959946424
1159,435921.763872616
1160,14623.641517279573
1161,412908.3752823813
1162,64434.933736722596
1163,167559.42712957095
1164,371754.1281458039
1165,80379.9480241541
1166,408983.5120595311
1167,416067.08897887095
1168,253733.8668804181
1169,3192.93585841679
1170,143519.0665874564
1171,308463.4591878711
1172,490593.0890137117
1173,315906.7635083342
1174,129901.7905320799
1175,317002.85154980567
1176,269992.68985792773
1177,389922.6975755718
1178,53490.31941347921
1179,380513.951251014
1180,270633.2893380551
1181,481496.00192949735
1182,170936.08301934303
1183,316310.94656697405
1184,466014.05275500874
1185,51254.86399533963
1186,468614.24361822556
1187,343942.86115040665
1188,33918.529552585955
1189,150481.7834734081
1190,354086.0443226408
1191,33675.30073438585
1192,291085.2300881366
1193,172941.52847647836
1194,310457.75888373854
1195,22871.016906256424
1196,435768.4030761881
1197,486744.4845886985
1198,484438.9276428457
1199,374825.9158714624
1200,65043.12006531598
1201,379131.5979645113
1202,12293.458229400756
1203,11061.775764498627
1204,161805.1095747706
1205,244321.5952023329
1206,385203.7089038966
1207,341647.68830325257
1208,222951.35318837417
1209,136813.33314083292
1210,498562.25007885555
1211,213090.65111798648
1212,225693.51216483774
1213,81811.91059583459
1214,397404.7743749647
1215,346841.1128907443
1216,110384.8063943802
1217,41190.52280792135
1218,340249.6510373565
1219,327255.6071405676
1220,136629.76349910465
1221,475431.78112520516
1222,75528.94589045012
1223,216167.40052130097
1224,471807.96008379944
1225,209863.65846306115
1226,319262.9738320428
1227,198797.19898139714
1228,137107.60117433502
1229,491988.82397991413
1230,204667.0031575215
1231,447049.6018395672
1232,114977.3029455431
1233,106552.35201254165
1234,15567.04144225568
1235,325833.4126879425
1236,184263.17186188058
1237,432179.12491981854
1238,236604.95334577857
1239,484096.7139573609
1240,92762.75785156057
1241,434311.5839778054
1242,388298.42639587086
1243,385460.922322026
1244,422391.6140584438
1245,380511.99547149945
1246,313110.1608157077
1247,65622.43884119378
1248,16263.089745625959
1249,460423.9239078434
1250,308325.15726036904
1251,398268.64548808814
1252,240761.17575627504
1253,58654.09448119724
1254,62592.89610127522
1255,342782.6436144857
1256,215152.94744973135
1257,100262.36335016837
1258,245797.27337071844
1259,32104.468537567045
1260,290985.7009571994
1261,134496.70221754882
1262,398779.5503185941
1263,155180.9794617869
1264,227610.0745409006
1265,5810.269954050318
1266,36223.44389727944
1267,196246.7782033424
1268,239969.41735856177
1269,300010.2740596519
1270,145831.2893546516
1271,347490.9430632713
1272,430061.1985946023
1273,389925.4944466749
1274,19809.412674178573
1275,240253.47362891448
1276,52465.08920908743
1277,121022.50793126374
1278,493331.29663357325
1279,71247.77145075661
1280,249444.07672567802
1281,309077.86715905956
1282,351232.485272052
1283,279824.3417434571
1284,4885.42370959183
1285,163230.65412199593
1286,258855.8216923557
1287,43933.24957241668
1288,175313.46560459037
1289,16601.55439568328
1290,39289.24857751037
1291,198461.63810079804
1292,66357.87702153018
1293,283770.42413077905
1294,344732.48456863285
1295,400293.3495545414
1296,100075.12212240505
1297,83741.29112953487
1298,52283.92016720013
1299,318215.12477181834
1300,353237.8632434506
1301,15793.072412821019
1302,468106.1231218449
1303,25985.641825736206
1304,270648.16765053524
1305,354530.2597254582
1306,435484.5618730428
1307,357043.4660662139
1308,400864.0415348959
1309,169725.09627140302
1310,407412.5568732561
1311,40057.42319233757
1312,447408.32803026383
1313,273796.18807686813
1314,408648.88498124684
1315,226159.14225915007
1316,321788.8475982625
1317,263201.3304680566
1318,365794.76087766595
1319,40814.991015294785
1320,30176.0419952819
1321,123551.61700507322
1322,79772.34005659417
1323,435891.78329610085
1324,109606.99367902215
1325,487932.62790956564
1326,168447.89588555341
1327,91058.95784434964
1328,394849.2535712396
1329,329353.88775043807
1330,249097.8582265695
1331,277681.77546881564
1332,359600.8891361319
1333,114227.37066564936
1334,498166.958028371
1335,487396.58107339154
1336,325162.8431734684
1337,99771.22546457256
1338,340114.12121564563
1339,36099.20448958792
1340,15326.251102903032
1341,128841.44425560684
1342,231311.47836965814
1343,434136.25270419026
1344,363584.53488315403
1345,371353.2605999905
1346,212746.66722403766
1347,172967.49627348146
1348,185519.38149230136
1349,493824.7818680289
1350,20054.59570624124
1351,433515.7480612243
1352,289337.70428619673
1353,219307.70959479522
1354,362628.83020756824
1355,243334.47071235144
1356,436711.6190408303
1357,450350.93200562923
1358,210860.4634367277
1359,138413.8986175258
1360,296175.1642966811
1361,456181.67280834547
1362,105331.0945028333
1363,311483.29178174137
1364,315780.1100462603
1365,366556.51120764046
